model,fold,heldout_task,cp_seed,alpha,eval_time,n_validation_success,regression_calibration_count,modulation_calibration_count,band_width,realized_fpr,catch_rate,tnr,balanced_accuracy,caught_alarm_fraction,effective_alarm_fraction,caught_lead_fraction,effective_lead_fraction,success_false_alarm_fraction,any_alarm_rate,roc_auc_max_score
mlp,3,3,1,0.01,by final end,200,60,140,1.0595467843177502,0.0,0.46153846153846156,1.0,0.7307692307692308,0.9736378205128204,0.9878328402366865,0.02636217948717956,0.012167159763313506,,0.24,0.9759615384615384
mlp,3,3,1,0.01,by earliest stop,200,60,140,1.0595467843177502,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.01,fixed horizon 50,200,60,140,1.0005644146922525,0.020833333333333332,0.07692307692307693,0.9791666666666666,0.5280448717948718,0.5900000000000001,0.9684615384615385,0.4099999999999999,0.031538461538461515,0.98,0.05,0.5881410256410257
mlp,3,3,1,0.01,fixed horizon 100,200,60,140,1.001111558663465,0.020833333333333332,0.057692307692307696,0.9791666666666666,0.5184294871794871,0.7833333333333333,0.9875,0.21666666666666667,0.012499999999999956,0.91,0.04,0.6157852564102564
mlp,3,3,1,0.01,fixed horizon 148,200,60,140,1.001111558663465,0.020833333333333332,0.057692307692307696,0.9791666666666666,0.5184294871794871,0.5292792792792793,0.9728430353430354,0.4707207207207207,0.0271569646569646,0.6148648648648649,0.04,0.7151442307692307
mlp,3,3,1,0.025,by final end,200,60,140,1.0215353534288891,0.020833333333333332,0.5769230769230769,0.9791666666666666,0.7780448717948718,0.8569871794871795,0.9174926035502958,0.1430128205128205,0.08250739644970417,0.6634615384615384,0.31,0.9759615384615384
mlp,3,3,1,0.025,by earliest stop,200,60,140,1.0215353534288891,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.025,fixed horizon 50,200,60,140,1.0002978007539163,0.08333333333333333,0.1346153846153846,0.9166666666666666,0.5256410256410257,0.5171428571428571,0.935,0.4828571428571429,0.06499999999999995,0.45,0.11,0.5881410256410257
mlp,3,3,1,0.025,fixed horizon 100,200,60,140,1.0006424795360562,0.08333333333333333,0.1346153846153846,0.9166666666666666,0.5256410256410257,0.4657142857142857,0.9280769230769231,0.5342857142857143,0.07192307692307687,0.5075000000000001,0.11,0.6157852564102564
mlp,3,3,1,0.025,fixed horizon 148,200,60,140,1.0006424795360562,0.08333333333333333,0.1346153846153846,0.9166666666666666,0.5256410256410257,0.3146718146718146,0.9077442827442828,0.6853281853281854,0.09225571725571724,0.3429054054054054,0.11,0.7151442307692307
mlp,3,3,1,0.05,by final end,200,60,140,1.2003002714088196,0.08333333333333333,0.8846153846153846,0.9166666666666666,0.9006410256410255,0.8662625418060201,0.8816937869822485,0.13373745819397986,0.11830621301775146,0.8860576923076924,0.5,0.9759615384615384
mlp,3,3,1,0.05,by earliest stop,200,60,140,1.2003002714088196,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.05,fixed horizon 50,200,60,140,1.0000616117884675,0.10416666666666667,0.25,0.8958333333333334,0.5729166666666667,0.44307692307692315,0.8607692307692306,0.5569230769230769,0.13923076923076938,0.46799999999999997,0.18,0.5881410256410257
mlp,3,3,1,0.05,fixed horizon 100,200,60,140,1.0065748005403892,0.0625,0.19230769230769232,0.9375,0.5649038461538461,0.921,0.9848076923076923,0.07899999999999996,0.015192307692307727,0.92,0.13,0.6157852564102564
mlp,3,3,1,0.05,fixed horizon 148,200,60,140,1.0271698134785057,0.0625,0.1346153846153846,0.9375,0.5360576923076923,0.9333976833976834,0.9910343035343036,0.06660231660231664,0.008965696465696449,0.9256756756756758,0.1,0.7151442307692307
mlp,3,3,1,0.075,by final end,200,60,140,1.0888074355330308,0.1875,0.9807692307692307,0.8125,0.8966346153846154,0.7475867269984918,0.752440828402367,0.2524132730015082,0.24755917159763297,0.7418803418803419,0.6,0.9759615384615384
mlp,3,3,1,0.075,by earliest stop,200,60,140,1.0888074355330308,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.075,fixed horizon 50,200,60,140,1.000138954597462,0.125,0.3076923076923077,0.875,0.5913461538461539,0.4575,0.8330769230769233,0.5425,0.16692307692307673,0.43,0.22,0.5881410256410257
mlp,3,3,1,0.075,fixed horizon 100,200,60,140,1.0175761276970856,0.0625,0.19230769230769232,0.9375,0.5649038461538461,0.7889999999999999,0.9594230769230769,0.21100000000000008,0.040576923076923066,0.69,0.13,0.6157852564102564
mlp,3,3,1,0.075,fixed horizon 148,200,60,140,1.0185165355641441,0.0625,0.21153846153846154,0.9375,0.5745192307692307,0.7248157248157248,0.9417879417879417,0.27518427518427524,0.058212058212058326,0.6756756756756758,0.14,0.7151442307692307
mlp,3,3,1,0.1,by final end,200,60,140,1.584256776629971,0.1875,0.9807692307692307,0.8125,0.8966346153846154,0.6984917043740572,0.7042899408284022,0.30150829562594283,0.29571005917159776,0.6884615384615385,0.6,0.9759615384615384
mlp,3,3,1,0.1,by earliest stop,200,60,140,1.584256776629971,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.1,fixed horizon 50,200,60,140,1.0368655343838757,0.125,0.3076923076923077,0.875,0.5913461538461539,0.66,0.8953846153846153,0.33999999999999997,0.10461538461538467,0.66,0.22,0.5881410256410257
mlp,3,3,1,0.1,fixed horizon 100,200,60,140,1.0141793985810672,0.10416666666666667,0.23076923076923078,0.8958333333333334,0.563301282051282,0.7249999999999998,0.9365384615384614,0.27500000000000024,0.06346153846153857,0.69,0.17,0.6157852564102564
mlp,3,3,1,0.1,fixed horizon 148,200,60,140,1.0389746313610597,0.125,0.3269230769230769,0.875,0.6009615384615384,0.212241653418124,0.7424636174636176,0.787758346581876,0.25753638253638245,0.17567567567567569,0.23,0.7151442307692307
mlp,3,3,1,0.15,by final end,200,60,140,1.5002306344588172,0.3125,1.0,0.6875,0.84375,0.6114275147928994,0.6114275147928994,0.38857248520710064,0.38857248520710064,0.6185897435897435,0.67,0.9759615384615384
mlp,3,3,1,0.15,by earliest stop,200,60,140,1.5002306344588172,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.15,fixed horizon 50,200,60,140,1.0321518316345728,0.16666666666666666,0.40384615384615385,0.8333333333333334,0.6185897435897436,0.6714285714285715,0.8673076923076922,0.3285714285714285,0.13269230769230778,0.66,0.29,0.5881410256410257
mlp,3,3,1,0.15,fixed horizon 100,200,60,140,1.0311829838063693,0.16666666666666666,0.38461538461538464,0.8333333333333334,0.608974358974359,0.353,0.7511538461538462,0.647,0.24884615384615383,0.425,0.28,0.6157852564102564
mlp,3,3,1,0.15,fixed horizon 148,200,60,140,1.0431562815800919,0.1875,0.40384615384615385,0.8125,0.6081730769230769,0.3346203346203347,0.7312889812889813,0.6653796653796653,0.26871101871101866,0.44894894894894904,0.3,0.7151442307692307
mlp,3,3,1,0.2,by final end,200,60,140,1.1949434352318298,0.4166666666666667,1.0,0.5833333333333334,0.7916666666666667,0.5058062130177515,0.5058062130177515,0.4941937869822485,0.4941937869822485,0.5109615384615385,0.72,0.9759615384615384
mlp,3,3,1,0.2,by earliest stop,200,60,140,1.1949434352318298,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,1,0.2,fixed horizon 50,200,60,140,0.9999784169877013,0.3958333333333333,0.5576923076923077,0.6041666666666666,0.5809294871794872,0.2917241379310345,0.605,0.7082758620689655,0.395,0.3600000000000001,0.48,0.5881410256410257
mlp,3,3,1,0.2,fixed horizon 100,200,60,140,1.0427568243551868,0.4583333333333333,0.5576923076923077,0.5416666666666666,0.5496794871794872,0.36275862068965514,0.6446153846153847,0.6372413793103449,0.3553846153846153,0.4463636363636363,0.51,0.6157852564102564
mlp,3,3,1,0.2,fixed horizon 148,200,60,140,1.068262890876122,0.22916666666666666,0.4807692307692308,0.7708333333333334,0.625801282051282,0.7129729729729729,0.8620062370062371,0.2870270270270271,0.13799376299376287,0.6769041769041769,0.36,0.7151442307692307
mlp,3,3,1,0.3,by final end,200,60,140,1.146561753140358,0.75,1.0,0.25,0.625,0.13428254437869824,0.13428254437869824,0.8657174556213018,0.8657174556213018,0.1625,0.88,0.9759615384615384
mlp,3,3,1,0.3,by earliest stop,200,60,140,1.146561753140358,0.5,0.7307692307692307,0.5,0.6153846153846154,0.016042780748663096,0.2809543397778692,0.983957219251337,0.7190456602221308,0.016042780748663103,0.62,0.7255608974358975
mlp,3,3,1,0.3,fixed horizon 50,200,60,140,0.9997511963200829,0.6875,0.8461538461538461,0.3125,0.5793269230769231,0.23136363636363635,0.34961538461538455,0.7686363636363637,0.6503846153846154,0.34181818181818185,0.77,0.5881410256410257
mlp,3,3,1,0.3,fixed horizon 100,200,60,140,1.0475734863389068,0.6875,0.8461538461538461,0.3125,0.5793269230769231,0.22454545454545458,0.34384615384615375,0.7754545454545454,0.6561538461538463,0.28030303030303033,0.77,0.6157852564102564
mlp,3,3,1,0.3,fixed horizon 148,200,60,140,1.1178717607908637,0.6875,0.8846153846153846,0.3125,0.5985576923076923,0.11075205640423032,0.21335758835758833,0.8892479435957696,0.7866424116424117,0.1723996723996724,0.79,0.7151442307692307
mlp,3,3,2,0.01,by final end,200,60,140,1.018857608451637,0.0,0.3076923076923077,1.0,0.6538461538461539,0.8453125,0.9524038461538462,0.15468749999999998,0.04759615384615379,,0.16,0.9759615384615384
mlp,3,3,2,0.01,by earliest stop,200,60,140,1.018857608451637,0.0,0.038461538461538464,1.0,0.5192307692307693,0.41711229946524064,0.9775812422871246,0.5828877005347594,0.02241875771287538,,0.02,0.7255608974358975
mlp,3,3,2,0.01,fixed horizon 50,200,60,140,1.0078137276885537,0.0625,0.057692307692307696,0.9375,0.49759615384615385,0.96,0.9976923076923078,0.040000000000000036,0.002307692307692233,0.96,0.06,0.5881410256410257
mlp,3,3,2,0.01,fixed horizon 100,200,60,140,1.0185603324905268,0.041666666666666664,0.057692307692307696,0.9583333333333334,0.5080128205128205,0.7799999999999999,0.9873076923076923,0.22000000000000008,0.01269230769230767,0.78,0.05,0.6157852564102564
mlp,3,3,2,0.01,fixed horizon 148,200,60,140,1.0185603324905268,0.041666666666666664,0.057692307692307696,0.9583333333333334,0.5080128205128205,0.527027027027027,0.9727130977130977,0.472972972972973,0.027286902286902337,0.527027027027027,0.05,0.7151442307692307
mlp,3,3,2,0.025,by final end,200,60,140,1.0180957696359079,0.0625,0.3269230769230769,0.9375,0.6322115384615384,0.7195701357466063,0.9083210059171598,0.28042986425339367,0.09167899408284019,0.15,0.2,0.9759615384615384
mlp,3,3,2,0.025,by earliest stop,200,60,140,1.0180957696359079,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.41711229946524064,0.9439531057178117,0.5828877005347594,0.05604689428218834,0.4171122994652407,0.08,0.7255608974358975
mlp,3,3,2,0.025,fixed horizon 50,200,60,140,1.0076171218266383,0.08333333333333333,0.11538461538461539,0.9166666666666666,0.516025641025641,0.91,0.9896153846153847,0.08999999999999997,0.010384615384615326,0.9099999999999999,0.1,0.5881410256410257
mlp,3,3,2,0.025,fixed horizon 100,200,60,140,1.017955216366786,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.78,0.9788461538461539,0.21999999999999997,0.02115384615384608,0.7799999999999999,0.08,0.6157852564102564
mlp,3,3,2,0.025,fixed horizon 148,200,60,140,1.017955216366786,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.527027027027027,0.9545218295218295,0.472972972972973,0.04547817047817049,0.527027027027027,0.08,0.7151442307692307
mlp,3,3,2,0.05,by final end,200,60,140,1.264457578182824,0.10416666666666667,0.8846153846153846,0.8958333333333334,0.890224358974359,0.8506688963210705,0.8678994082840237,0.14933110367892954,0.13210059171597632,0.8903846153846153,0.51,0.9759615384615384
mlp,3,3,2,0.05,by earliest stop,200,60,140,1.264457578182824,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,2,0.05,fixed horizon 50,200,60,140,1.016279947182293,0.08333333333333333,0.1346153846153846,0.9166666666666666,0.5256410256410257,0.9800000000000002,0.9973076923076923,0.019999999999999796,0.0026923076923076605,0.98,0.11,0.5881410256410257
mlp,3,3,2,0.05,fixed horizon 100,200,60,140,1.0396634112837748,0.0625,0.15384615384615385,0.9375,0.5456730769230769,0.84,0.9753846153846154,0.16000000000000003,0.024615384615384595,0.84,0.11,0.6157852564102564
mlp,3,3,2,0.05,fixed horizon 148,200,60,140,1.0608963783747394,0.0625,0.1346153846153846,0.9375,0.5360576923076923,0.9247104247104249,0.9898648648648648,0.07528957528957514,0.010135135135135198,0.918918918918919,0.1,0.7151442307692307
mlp,3,3,2,0.075,by final end,200,60,140,1.0973214464875698,0.16666666666666666,0.9615384615384616,0.8333333333333334,0.8974358974358975,0.7556538461538463,0.7650517751479291,0.24434615384615366,0.2349482248520709,0.7692307692307693,0.58,0.9759615384615384
mlp,3,3,2,0.075,by earliest stop,200,60,140,1.0973214464875698,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,2,0.075,fixed horizon 50,200,60,140,1.0241528107240523,0.10416666666666667,0.2692307692307692,0.8958333333333334,0.5825320512820513,0.9600000000000003,0.9892307692307691,0.0399999999999997,0.010769230769230864,0.96,0.19,0.5881410256410257
mlp,3,3,2,0.075,fixed horizon 100,200,60,140,1.0559999649753573,0.0625,0.19230769230769232,0.9375,0.5649038461538461,0.873,0.975576923076923,0.127,0.024423076923076992,0.86,0.13,0.6157852564102564
mlp,3,3,2,0.075,fixed horizon 148,200,60,140,1.0427590146157932,0.0625,0.23076923076923078,0.9375,0.5841346153846154,0.7719594594594593,0.94737525987526,0.22804054054054068,0.052624740124740055,0.5675675675675675,0.15,0.7151442307692307
mlp,3,3,2,0.1,by final end,200,60,140,1.0160418626420233,0.20833333333333334,0.9807692307692307,0.7916666666666666,0.8862179487179487,0.5722850678733031,0.5805103550295858,0.42771493212669687,0.4194896449704142,0.4549999999999999,0.61,0.9759615384615384
mlp,3,3,2,0.1,by earliest stop,200,60,140,1.0160418626420233,0.08333333333333333,0.21153846153846154,0.9166666666666666,0.5641025641025641,0.43947496353913473,0.8814273961332785,0.5605250364608653,0.11857260386672153,0.39037433155080214,0.15,0.7255608974358975
mlp,3,3,2,0.1,fixed horizon 50,200,60,140,1.0214915728257976,0.10416666666666667,0.28846153846153844,0.8958333333333334,0.5921474358974359,0.9466666666666665,0.9846153846153846,0.053333333333333455,0.015384615384615441,0.944,0.2,0.5881410256410257
mlp,3,3,2,0.1,fixed horizon 100,200,60,140,1.0617992466907726,0.0625,0.21153846153846154,0.9375,0.5745192307692307,0.8636363636363636,0.9711538461538461,0.13636363636363635,0.028846153846153855,0.86,0.14,0.6157852564102564
mlp,3,3,2,0.1,fixed horizon 148,200,60,140,1.08651412916133,0.08333333333333333,0.25,0.9166666666666666,0.5833333333333333,0.7115384615384616,0.9278846153846154,0.28846153846153844,0.07211538461538458,0.7111486486486487,0.17,0.7151442307692307
mlp,3,3,2,0.15,by final end,200,60,140,1.1018630291605815,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333333,0.5894230769230769,0.5894230769230769,0.41057692307692306,0.41057692307692306,0.5980769230769231,0.68,0.9759615384615384
mlp,3,3,2,0.15,by earliest stop,200,60,140,1.1018630291605815,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,2,0.15,fixed horizon 50,200,60,140,1.0220870483718276,0.1875,0.36538461538461536,0.8125,0.5889423076923077,0.7810526315789474,0.92,0.21894736842105256,0.07999999999999996,0.8022222222222223,0.28,0.5881410256410257
mlp,3,3,2,0.15,fixed horizon 100,200,60,140,1.1205108138475985,0.16666666666666666,0.3076923076923077,0.8333333333333334,0.5705128205128205,0.646875,0.8913461538461539,0.353125,0.1086538461538461,0.6637500000000001,0.24,0.6157852564102564
mlp,3,3,2,0.15,fixed horizon 148,200,60,140,1.0882785940125375,0.20833333333333334,0.34615384615384615,0.7916666666666666,0.5689102564102564,0.7271021021021021,0.905535343035343,0.27289789789789787,0.094464656964657,0.7398648648648648,0.28,0.7151442307692307
mlp,3,3,2,0.2,by final end,200,60,140,1.068774871950866,0.4791666666666667,1.0,0.5208333333333334,0.7604166666666667,0.4168269230769231,0.4168269230769231,0.583173076923077,0.583173076923077,0.39966555183946495,0.75,0.9759615384615384
mlp,3,3,2,0.2,by earliest stop,200,60,140,1.068774871950866,0.16666666666666666,0.3076923076923077,0.8333333333333334,0.5705128205128205,0.36764705882352944,0.8054298642533937,0.6323529411764706,0.1945701357466063,0.38636363636363635,0.24,0.7255608974358975
mlp,3,3,2,0.2,fixed horizon 50,200,60,140,1.005198211217512,0.25,0.40384615384615385,0.75,0.5769230769230769,0.7723809523809523,0.9080769230769232,0.22761904761904772,0.09192307692307677,0.8100000000000002,0.33,0.5881410256410257
mlp,3,3,2,0.2,fixed horizon 100,200,60,140,1.1203562907187492,0.4375,0.5192307692307693,0.5625,0.5408653846153846,0.6233333333333334,0.804423076923077,0.3766666666666666,0.19557692307692298,0.6380952380952382,0.48,0.6157852564102564
mlp,3,3,2,0.2,fixed horizon 148,200,60,140,1.1541890474413836,0.16666666666666666,0.4423076923076923,0.8333333333333334,0.6378205128205128,0.8158049353701528,0.9185291060291061,0.18419506462984725,0.08147089397089391,0.8150337837837838,0.31,0.7151442307692307
mlp,3,3,2,0.3,by final end,200,60,140,0.9995251112535823,0.6875,1.0,0.3125,0.65625,0.1669748520710059,0.1669748520710059,0.8330251479289941,0.8330251479289941,0.15541958041958043,0.85,0.9759615384615384
mlp,3,3,2,0.3,by earliest stop,200,60,140,0.9995251112535823,0.5208333333333334,0.7115384615384616,0.4791666666666667,0.5953525641025641,0.06258129787541553,0.3329905388728919,0.9374187021245844,0.6670094611271081,0.1116577540106952,0.62,0.7255608974358975
mlp,3,3,2,0.3,fixed horizon 50,200,60,140,0.9999163114390643,0.6666666666666666,0.8269230769230769,0.3333333333333333,0.5801282051282051,0.3027906976744186,0.4234615384615384,0.6972093023255814,0.5765384615384617,0.40937500000000004,0.75,0.5881410256410257
mlp,3,3,2,0.3,fixed horizon 100,200,60,140,1.011932594229897,0.7083333333333334,0.8076923076923077,0.2916666666666667,0.5496794871794872,0.5133333333333334,0.6069230769230769,0.4866666666666666,0.3930769230769231,0.5514705882352943,0.76,0.6157852564102564
mlp,3,3,2,0.3,fixed horizon 148,200,60,140,1.0583706661549819,0.6458333333333334,0.7884615384615384,0.3541666666666667,0.5713141025641025,0.40013183915622946,0.5270270270270271,0.5998681608437706,0.4729729729729729,0.4030078465562337,0.72,0.7151442307692307
mlp,3,3,3,0.01,by final end,200,60,140,1.0075955067003242,0.0625,0.3076923076923077,0.9375,0.6225961538461539,0.6943509615384615,0.9059541420118344,0.30564903846153846,0.09404585798816556,0.08076923076923077,0.19,0.9759615384615384
mlp,3,3,3,0.01,by earliest stop,200,60,140,1.0075955067003242,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.22459893048128343,0.9254422048539696,0.7754010695187166,0.07455779514603045,0.22459893048128343,0.08,0.7255608974358975
mlp,3,3,3,0.01,fixed horizon 50,200,60,140,1.0075955067003242,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.8400000000000001,0.9846153846153847,0.15999999999999992,0.01538461538461533,0.84,0.08,0.5881410256410257
mlp,3,3,3,0.01,fixed horizon 100,200,60,140,1.0075955067003242,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.42000000000000004,0.9442307692307691,0.58,0.055769230769230904,0.42,0.08,0.6157852564102564
mlp,3,3,3,0.01,fixed horizon 148,200,60,140,1.0075955067003242,0.0625,0.09615384615384616,0.9375,0.5168269230769231,0.28378378378378377,0.9311330561330562,0.7162162162162162,0.06886694386694381,0.28378378378378377,0.08,0.7151442307692307
mlp,3,3,3,0.025,by final end,200,60,140,1.0073913550156228,0.08333333333333333,0.34615384615384615,0.9166666666666666,0.6314102564102564,0.5787393162393162,0.8541789940828403,0.4212606837606838,0.14582100591715974,0.08076923076923077,0.22,0.9759615384615384
mlp,3,3,3,0.025,by earliest stop,200,60,140,1.0073913550156228,0.08333333333333333,0.15384615384615385,0.9166666666666666,0.5352564102564102,0.22459893048128343,0.8807075277663513,0.7754010695187166,0.1192924722336487,0.22459893048128343,0.12,0.7255608974358975
mlp,3,3,3,0.025,fixed horizon 50,200,60,140,1.0073913550156228,0.08333333333333333,0.15384615384615385,0.9166666666666666,0.5352564102564102,0.84,0.9753846153846154,0.16000000000000003,0.024615384615384595,0.84,0.12,0.5881410256410257
mlp,3,3,3,0.025,fixed horizon 100,200,60,140,1.0073913550156228,0.08333333333333333,0.15384615384615385,0.9166666666666666,0.5352564102564102,0.42,0.9107692307692308,0.5800000000000001,0.08923076923076922,0.42,0.12,0.6157852564102564
mlp,3,3,3,0.025,fixed horizon 148,200,60,140,1.0073913550156228,0.08333333333333333,0.15384615384615385,0.9166666666666666,0.5352564102564102,0.28378378378378377,0.8898128898128899,0.7162162162162162,0.11018711018711014,0.28378378378378377,0.12,0.7151442307692307
mlp,3,3,3,0.05,by final end,200,60,140,1.1354294271640448,0.041666666666666664,0.8076923076923077,0.9583333333333334,0.8830128205128205,0.8436355311355311,0.8737056213017751,0.15636446886446886,0.1262943786982249,0.8163461538461538,0.44,0.9759615384615384
mlp,3,3,3,0.05,by earliest stop,200,60,140,1.1354294271640448,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,3,0.05,fixed horizon 50,200,60,140,1.022259393217129,0.08333333333333333,0.23076923076923078,0.9166666666666666,0.5737179487179487,0.8000000000000002,0.9538461538461538,0.19999999999999984,0.04615384615384621,0.8,0.16,0.5881410256410257
mlp,3,3,3,0.05,fixed horizon 100,200,60,140,1.0146822092822187,0.0625,0.15384615384615385,0.9375,0.5456730769230769,0.74875,0.9613461538461539,0.25125,0.03865384615384615,0.73,0.11,0.6157852564102564
mlp,3,3,3,0.05,fixed horizon 148,200,60,140,1.010211375354299,0.10416666666666667,0.19230769230769232,0.8958333333333334,0.5440705128205129,0.4391891891891892,0.8921517671517672,0.5608108108108107,0.10784823284823275,0.44189189189189193,0.15,0.7151442307692307
mlp,3,3,3,0.075,by final end,200,60,140,1.1122405901169574,0.125,0.9423076923076923,0.875,0.9086538461538461,0.7585557299843013,0.7724852071005917,0.24144427001569868,0.22751479289940835,0.6913461538461538,0.55,0.9759615384615384
mlp,3,3,3,0.075,by earliest stop,200,60,140,1.1122405901169574,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,3,0.075,fixed horizon 50,200,60,140,1.0224255920955165,0.10416666666666667,0.28846153846153844,0.8958333333333334,0.5921474358974359,0.8000000000000003,0.9423076923076922,0.19999999999999973,0.05769230769230782,0.8,0.2,0.5881410256410257
mlp,3,3,3,0.075,fixed horizon 100,200,60,140,1.026475373959047,0.0625,0.19230769230769232,0.9375,0.5649038461538461,0.9289999999999999,0.9863461538461539,0.07100000000000006,0.013653846153846128,0.9,0.13,0.6157852564102564
mlp,3,3,3,0.075,fixed horizon 148,200,60,140,1.0301176419068085,0.0625,0.19230769230769232,0.9375,0.5649038461538461,0.6466216216216216,0.9320426195426196,0.3533783783783784,0.06795738045738042,0.6418918918918919,0.13,0.7151442307692307
mlp,3,3,3,0.1,by final end,200,60,140,1.0701364269414728,0.1875,0.9615384615384616,0.8125,0.8870192307692308,0.6633076923076924,0.6762573964497042,0.3366923076923076,0.3237426035502958,0.6074786324786324,0.59,0.9759615384615384
mlp,3,3,3,0.1,by earliest stop,200,60,140,1.0701364269414728,0.0,0.0,1.0,0.5,,1.0,,0.0,,0.0,0.7255608974358975
mlp,3,3,3,0.1,fixed horizon 50,200,60,140,1.0217368022750875,0.125,0.3076923076923077,0.875,0.5913461538461539,0.6637500000000001,0.8965384615384614,0.33624999999999994,0.1034615384615386,0.67,0.22,0.5881410256410257
mlp,3,3,3,0.1,fixed horizon 100,200,60,140,1.0352099624058269,0.0625,0.23076923076923078,0.9375,0.5841346153846154,0.9100000000000001,0.9792307692307692,0.08999999999999986,0.020769230769230762,0.9,0.15,0.6157852564102564
mlp,3,3,3,0.1,fixed horizon 148,200,60,140,1.051929655963391,0.08333333333333333,0.25,0.9166666666666666,0.5833333333333333,0.6704781704781706,0.9176195426195426,0.3295218295218294,0.0823804573804574,0.6773648648648649,0.17,0.7151442307692307
mlp,3,3,3,0.15,by final end,200,60,140,1.0179174871747512,0.3958333333333333,1.0,0.6041666666666666,0.8020833333333333,0.4229289940828402,0.4229289940828402,0.5770710059171598,0.5770710059171598,0.44382591093117413,0.71,0.9759615384615384
mlp,3,3,3,0.15,by earliest stop,200,60,140,1.0179174871747512,0.10416666666666667,0.3269230769230769,0.8958333333333334,0.6113782051282052,0.2897137464611513,0.7677910324969148,0.7102862535388488,0.23220896750308517,0.21390374331550804,0.22,0.7255608974358975
mlp,3,3,3,0.15,fixed horizon 50,200,60,140,1.023188661389053,0.22916666666666666,0.40384615384615385,0.7708333333333334,0.5873397435897436,0.6695238095238096,0.8665384615384615,0.33047619047619037,0.13346153846153852,0.68,0.32,0.5881410256410257
mlp,3,3,3,0.15,fixed horizon 100,200,60,140,1.031300031944436,0.16666666666666666,0.38461538461538464,0.8333333333333334,0.608974358974359,0.353,0.7511538461538462,0.647,0.24884615384615383,0.425,0.28,0.6157852564102564
mlp,3,3,3,0.15,fixed horizon 148,200,60,140,1.0453502006077857,0.25,0.38461538461538464,0.75,0.5673076923076923,0.6929054054054055,0.8818866943866944,0.30709459459459454,0.11811330561330557,0.7072072072072072,0.32,0.7151442307692307
mlp,3,3,3,0.2,by final end,200,60,140,1.0194012886297141,0.4375,1.0,0.5625,0.78125,0.38783284023668635,0.38783284023668635,0.6121671597633136,0.6121671597633136,0.4186813186813187,0.73,0.9759615384615384
mlp,3,3,3,0.2,by earliest stop,200,60,140,1.0194012886297141,0.10416666666666667,0.3076923076923077,0.8958333333333334,0.6017628205128205,0.25534759358288767,0.7708761826408884,0.7446524064171123,0.22912381735911158,0.21390374331550804,0.21,0.7255608974358975
mlp,3,3,3,0.2,fixed horizon 50,200,60,140,1.0227899060992158,0.375,0.5192307692307693,0.625,0.5721153846153846,0.322962962962963,0.6484615384615384,0.677037037037037,0.3515384615384616,0.35777777777777775,0.45,0.5881410256410257
mlp,3,3,3,0.2,fixed horizon 100,200,60,140,1.1026702344735908,0.2916666666666667,0.46153846153846156,0.7083333333333334,0.5849358974358975,0.2891666666666667,0.6719230769230767,0.7108333333333333,0.32807692307692327,0.5,0.38,0.6157852564102564
mlp,3,3,3,0.2,fixed horizon 148,200,60,140,1.044916154507473,0.2708333333333333,0.4807692307692308,0.7291666666666666,0.6049679487179487,0.7208108108108108,0.8657744282744282,0.2791891891891892,0.1342255717255718,0.7104989604989604,0.38,0.7151442307692307
mlp,3,3,3,0.3,by final end,200,60,140,0.9914075467021114,0.7708333333333334,1.0,0.22916666666666666,0.6145833333333334,0.09900147928994082,0.09900147928994082,0.9009985207100591,0.9009985207100591,0.09007276507276507,0.89,0.9759615384615384
mlp,3,3,3,0.3,by earliest stop,200,60,140,0.9914075467021114,0.625,0.8076923076923077,0.375,0.5913461538461539,0.021899668958492487,0.2099958864664747,0.9781003310415075,0.7900041135335253,0.00588235294117647,0.72,0.7255608974358975
mlp,3,3,3,0.3,fixed horizon 50,200,60,140,1.086285601244389,0.6666666666666666,0.8076923076923077,0.3333333333333333,0.5705128205128205,0.41666666666666674,0.5288461538461539,0.5833333333333333,0.47115384615384615,0.431875,0.74,0.5881410256410257
