model,alpha,eval_time,n_tasks,roc_auc_max_score_mean,roc_auc_max_score_std_task,roc_auc_max_score_ci_low,roc_auc_max_score_ci_high,realized_fpr_mean,realized_fpr_std_task,realized_fpr_ci_low,realized_fpr_ci_high,catch_rate_mean,catch_rate_std_task,catch_rate_ci_low,catch_rate_ci_high,balanced_accuracy_mean,balanced_accuracy_std_task,balanced_accuracy_ci_low,balanced_accuracy_ci_high,caught_alarm_fraction_mean,caught_alarm_fraction_std_task,caught_alarm_fraction_ci_low,caught_alarm_fraction_ci_high,effective_alarm_fraction_mean,effective_alarm_fraction_std_task,effective_alarm_fraction_ci_low,effective_alarm_fraction_ci_high,caught_lead_fraction_mean,caught_lead_fraction_std_task,caught_lead_fraction_ci_low,caught_lead_fraction_ci_high,effective_lead_fraction_mean,effective_lead_fraction_std_task,effective_lead_fraction_ci_low,effective_lead_fraction_ci_high
lstm,0.05,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.5490321429039616,0.6847924280933713,0.11924313207046928,0.1820014776355731,0.029069356739106662,0.24627872493216918,0.20467468119451562,0.1830875830270703,0.1016738722031271,0.325877249393255,0.5427157745620231,0.03555695246047618,0.52107129977815,0.5647105235992051,0.5399765689090523,0.24887219675589276,0.3847523110392537,0.6888089626300908,0.8777665655898511,0.15945590721611572,0.7657888196848875,0.9604780691374057,0.4600234310909478,0.24887219675589276,0.3116987873091489,0.6201638774277416,0.12223343441014886,0.15945590721611572,0.04021779686227992,0.23512567901851222
lstm,0.075,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.5497560986805334,0.684622458199147,0.17568397180487053,0.21245837546852495,0.05980476570056216,0.3215658586436904,0.2947462227350513,0.21569313108969074,0.16526889164234157,0.43567181258152193,0.5595311254650903,0.051622500786351055,0.5295521354559573,0.5931125388634354,0.5680423171371881,0.23684299564956082,0.41433757902256646,0.7044525224096828,0.8435171961409503,0.18643050511933273,0.717000557163373,0.9438518374434709,0.4319576828628118,0.23684299564956077,0.29493866972378985,0.5847282263989526,0.15648280385904959,0.18643050511933273,0.058294499157550826,0.28547710714407526
lstm,0.1,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.5502692152487855,0.6849286361841421,0.22493599536634248,0.23343837456540018,0.09455499735633992,0.3799733179365853,0.36058962841356546,0.25622604675086164,0.21079714954326306,0.5246135801737527,0.5678268165236114,0.06641292200878009,0.5304478283878203,0.612088107359179,0.587444561650973,0.18408393345234741,0.4628141682879674,0.688777878187803,0.8304293442529159,0.1823101194065003,0.7043336213882877,0.9264013290564053,0.4125554383490269,0.1840839334523474,0.3097357048866676,0.5381943399837582,0.16957065574708396,0.1823101194065003,0.07366848395895732,0.292702267062723
lstm,0.15,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.550719400381804,0.6846364027885933,0.3113939898082263,0.2795987452690028,0.14820110055872143,0.4894481386035271,0.4560144936987574,0.26374925562050167,0.2942423288839921,0.619113807501645,0.5723102519452654,0.07352893002399503,0.5300303726129533,0.619871857333574,0.5305368683805161,0.12699184106962252,0.44170379488426603,0.5953204503136929,0.7669309556643644,0.1881329905187728,0.6386872148050995,0.8711558606922291,0.46946313161948383,0.12699184106962252,0.4057267708557909,0.5546043065704217,0.23306904433563563,0.1881329905187728,0.12685755548146077,0.35943431511059143
lstm,0.2,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.5506522853765535,0.6840577071579351,0.40842664224757624,0.29835734464156083,0.2266896665019527,0.5970287877706316,0.5666716752180927,0.256548197689911,0.40579010149737127,0.7237765472801808,0.5791225164852583,0.0856806173282839,0.5299238409569331,0.635558133572158,0.4940159968032857,0.12341892471971141,0.4137771900598114,0.5627854740808643,0.6959589787070788,0.19642548109911992,0.5697452305566391,0.8106389051506859,0.5059840031967142,0.12341892471971146,0.43718014271664085,0.5896598578603526,0.3040410212929211,0.19642548109911992,0.18911496267934894,0.4306407722919065
lstm,0.3,fixed horizon 148,10,0.6145322643778557,0.1100041251573963,0.5488130521388315,0.6858719051078609,0.5504672877027714,0.31059713870138106,0.35216609501022955,0.7363084047708557,0.712307101102551,0.24876657475322042,0.5399157108873719,0.8467372822199997,0.5809199066998898,0.10335030611751565,0.522457238105846,0.6497417812772355,0.40397728884744477,0.13053874075661917,0.32479473342890147,0.48372530113158524,0.5639547767049116,0.19807845153143266,0.44546735519160785,0.6877298180391653,0.5960227111525552,0.13053874075661917,0.5148351385366329,0.6767341266820064,0.4360452232950883,0.19807845153143264,0.3098804820800595,0.5554800319924028
lstm,0.01,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5248067093763195,0.6182397488682868,0.05371928269254698,0.13827219698225388,0.001388888888888889,0.14883438316536013,0.06852920557713318,0.12111241830998608,0.012082982225769258,0.1556816247554996,0.507404961442293,0.018742326868272194,0.4962017570504216,0.519147632155855,0.27669723991268746,0.3132786554839764,0.08053652562697321,0.50625,0.9452154170925542,0.09999048979632653,0.8751910527027653,0.9912377836029105,0.7233027600873125,0.3132786554839764,0.49374366504156014,0.9201956172301694,0.05478458290744585,0.0999904897963265,0.008797813788836166,0.12655476601068508
lstm,0.025,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5238261465638849,0.619513875226072,0.08143046969984016,0.17879589440178884,0.00802048891568575,0.2037353819519117,0.11351084181177759,0.16772655934115574,0.028866794524052594,0.23154945113155603,0.5160401860559688,0.028489350280694627,0.4999722384104815,0.534580582234538,0.26837267273905113,0.23860197703133512,0.11873270145322266,0.44876872889117775,0.907806665409181,0.15025561530205295,0.8024516602958827,0.9802299437662081,0.7316273272609488,0.23860197703133507,0.5553150751883265,0.8782992720613456,0.09219333459081894,0.150255615302053,0.01983824237595062,0.1959992106836258
lstm,0.05,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5247565599369567,0.6181854175049389,0.11120936313498815,0.1900436323508496,0.02487032274915018,0.24242878795700978,0.15398907298706857,0.18269423316699682,0.05482295185972892,0.2787697287562295,0.5213898549260402,0.03518480387457398,0.501228265778447,0.5447224980150275,0.2920383514849633,0.22303320493478182,0.15060204680366673,0.44144114206275664,0.8767639994796502,0.16889404832908944,0.7572844773046646,0.9631467733326607,0.7079616485150366,0.2230332049347818,0.5561414451342993,0.8485528603391241,0.12323600052034993,0.1688940483290894,0.03611084767224595,0.2400081533320684
lstm,0.075,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5245916138052441,0.6179505180551524,0.13803336433508112,0.1990197948784944,0.04348884547771045,0.2786381865283146,0.18619609620228622,0.19383915865492699,0.08003556409785995,0.3164071545812484,0.5240813659336025,0.04192006265489141,0.4997346228366287,0.5510292851650064,0.24071195165562362,0.1650240041465821,0.1340931001916211,0.34575395792498015,0.8488286490072751,0.18150532561487598,0.7255981783519977,0.9455501947203926,0.7592880483443765,0.16502400414658208,0.6539276089979879,0.8668640384968356,0.15117135099272483,0.181505325614876,0.055566195617093916,0.277149941426474
