model,alpha,eval_time,n_tasks,roc_auc_max_score_mean,roc_auc_max_score_std_task,roc_auc_max_score_ci_low,roc_auc_max_score_ci_high,realized_fpr_mean,realized_fpr_std_task,realized_fpr_ci_low,realized_fpr_ci_high,catch_rate_mean,catch_rate_std_task,catch_rate_ci_low,catch_rate_ci_high,balanced_accuracy_mean,balanced_accuracy_std_task,balanced_accuracy_ci_low,balanced_accuracy_ci_high,caught_alarm_fraction_mean,caught_alarm_fraction_std_task,caught_alarm_fraction_ci_low,caught_alarm_fraction_ci_high,effective_alarm_fraction_mean,effective_alarm_fraction_std_task,effective_alarm_fraction_ci_low,effective_alarm_fraction_ci_high,caught_lead_fraction_mean,caught_lead_fraction_std_task,caught_lead_fraction_ci_low,caught_lead_fraction_ci_high,effective_lead_fraction_mean,effective_lead_fraction_std_task,effective_lead_fraction_ci_low,effective_lead_fraction_ci_high
baseline32,0.1,fixed horizon 25,10,0.6229111325996701,0.0950740481615377,0.5699955523938334,0.6873535770183905,0.10657162314411237,0.12105125217051968,0.03874808767282852,0.18675143173421507,0.16291158030610364,0.1313182973001529,0.08891781045751632,0.2501284134447926,0.5281699785809957,0.01853315876548362,0.5167040588021454,0.5395053727257718,0.32144450972347005,0.10056034253169718,0.2555050826175494,0.3864679177212633,0.8882982098879258,0.09096702892496492,0.8286078837513061,0.9402371977124182,0.6785554902765298,0.10056034253169717,0.6135257211198551,0.7455823435982727,0.11170179011207407,0.09096702892496492,0.05899339542483657,0.17182074422214022
baseline32,0.15,fixed horizon 25,10,0.6229111325996701,0.0950740481615377,0.5696081443586839,0.6855530432051608,0.15743880388701048,0.16119663652473273,0.06791337767923132,0.26593829004328995,0.22663939906161001,0.16467301162059647,0.13472319275411312,0.33693275298625164,0.5346002975872998,0.025706181388749957,0.5181665298227549,0.5499994289574804,0.3769790304813003,0.1115121627583929,0.30311062505357655,0.4464615474749484,0.8542515081033459,0.10861429497485105,0.7845535137685167,0.9173380310457515,0.6230209695186997,0.1115121627583929,0.552675778563571,0.6995745045514632,0.14574849189665412,0.10861429497485105,0.08274161111111107,0.21558946492101524
baseline32,0.2,fixed horizon 25,10,0.6229111325996701,0.0950740481615377,0.5703505750807472,0.6879928342245989,0.21701893118439028,0.21528065328663282,0.0990409257358495,0.36496229729012813,0.29768766672813324,0.19775353402348167,0.18640819592988708,0.4292035089741225,0.5403343677718715,0.03762661416119434,0.5180655094472381,0.564291972057692,0.36993245433849103,0.11046457800484619,0.30224795119734565,0.43915145126210703,0.8089720265808866,0.13092827656523068,0.7248252533673448,0.885570440087146,0.630067545661509,0.1104645780048462,0.5620671308454424,0.6981798328436968,0.19102797341911334,0.13092827656523065,0.11443566906318078,0.2769066591779866
baseline32,0.3,fixed horizon 25,10,0.6229111325996701,0.0950740481615377,0.569355227146867,0.6865897208853237,0.32256858907870384,0.26225165190295385,0.17146213120213116,0.49770380940198006,0.420992123056119,0.22076753743323455,0.2889016830065359,0.5595224419652918,0.5492117669887076,0.062209989874213244,0.5131575890464282,0.590467069807024,0.36369437388226117,0.10308906717212098,0.3017075302588512,0.429694878329066,0.7251643455105483,0.1606905045790686,0.6230935631005797,0.8207170370370369,0.6363056261177389,0.10308906717212098,0.5700934686911968,0.6982214368981611,0.27483565448945163,0.1606905045790686,0.17817076608819774,0.37731624545147213
baseline32,0.01,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6024501616030883,0.7176250639968723,0.026923778998778996,0.037555063923996955,0.006456934523809523,0.05261360882173379,0.05354715614563484,0.05173051162512393,0.023331200980392153,0.08743628644456736,0.5133116885734278,0.018703232271836012,0.503207654794566,0.5262345658164098,0.4338639430306097,0.2581769457292811,0.26877971287693514,0.6045815368245921,0.966702637775153,0.03730545677619139,0.9423537914574173,0.9876560678325385,0.5661360569693903,0.2581769457292812,0.39712381138075575,0.7284195687459573,0.03329736222484699,0.03730545677619138,0.012268936684010205,0.05772804874993003
baseline32,0.025,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6029861691552236,0.7190555103327712,0.04329438707315321,0.056667253806282875,0.011316103026576482,0.08078188410823986,0.07770919028008276,0.07675608485541138,0.03468330685147622,0.12830248632368307,0.5172074016034649,0.022197747717017078,0.5061406269943659,0.5326973789025884,0.44287368281333667,0.23258420952655234,0.2956329536814316,0.5960137479568929,0.9513209412528886,0.05481877801643556,0.9149441333840295,0.9820934174816527,0.5571263171866634,0.23258420952655237,0.4034544715809802,0.706934674292557,0.04867905874711147,0.05481877801643555,0.01745178654590418,0.08468801435840223
baseline32,0.05,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6012569768480311,0.7175551160667735,0.06265010979376115,0.07221626113854113,0.021966017823639772,0.11056873691080552,0.11299780666707644,0.10143828715268986,0.05738699346405227,0.1804217716464851,0.5251738484366577,0.026949691576764138,0.5115157501129644,0.543996532706996,0.44571162925045926,0.21656755325695073,0.3042471364299803,0.5863527359548246,0.9310188406736074,0.06706210216828272,0.8870270497641287,0.9697037572866983,0.5542883707495406,0.21656755325695073,0.41258804269810767,0.6950476545586256,0.06898115932639257,0.06706210216828272,0.03028034799505385,0.11285511720737883
baseline32,0.075,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6011859505733516,0.7175011676354691,0.08147195571844065,0.08741561328002778,0.031194588216661386,0.13882881933943628,0.1493335955907964,0.12477093025126801,0.08143267973856208,0.2334744788145142,0.5339308199361779,0.030441660911576275,0.5179166134574266,0.5548402356267239,0.4493403453564009,0.18588104748999884,0.326549666093083,0.5660945236470103,0.9115178537194764,0.07822928687547143,0.8611879147582949,0.9570099609167989,0.550659654643599,0.18588104748999884,0.4331758013098055,0.6742622690892612,0.08848214628052355,0.0782292868754714,0.04376740890623241,0.13952208239956718
baseline32,0.1,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6009560918395987,0.7174108030217363,0.10078300620549545,0.1058844650441069,0.04066178397990897,0.17020735042735036,0.17863480955600633,0.13988311526169278,0.1026753839869281,0.27224608970024794,0.5389259016752556,0.030341873397997,0.5213442943750027,0.559037475596299,0.44083588483075914,0.17625104545682005,0.3218166916639226,0.5495533732781157,0.893765053307041,0.08952251226254813,0.8361663063478377,0.945725,0.5591641151692408,0.17625104545682005,0.4504459881642532,0.6791827785776705,0.10623494669295883,0.0895225122625481,0.0540862745098039,0.16461279142640692
baseline32,0.15,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6019998811271728,0.7171628746379336,0.1462452781834776,0.13370858184761736,0.07058400905327733,0.23553510705220165,0.25220226401950535,0.1571901185044058,0.1621758141762452,0.35525695361321097,0.5529784929180139,0.03723497738185253,0.5299270092637687,0.5755553733031673,0.4670080004720347,0.14921473964587473,0.36541940735966666,0.5604220479540812,0.8625998630291735,0.09381244175198444,0.8023610109690181,0.9173646018812928,0.5329919995279653,0.14921473964587473,0.4404878535056416,0.6360530422999175,0.1374001369708266,0.09381244175198444,0.08276454657035788,0.19658212246914059
baseline32,0.2,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6020777397772481,0.7179550956605965,0.20215647561827618,0.17554695975381507,0.10281511544011541,0.31554511103036925,0.33512636404614093,0.18361061498594786,0.22879223292765383,0.4557237451851167,0.5664849442139324,0.04528853513058856,0.5380850122562405,0.5948517769104066,0.4806996963059723,0.15254423315022483,0.3858269685229025,0.5742683359711691,0.8140283944556763,0.11305031213150946,0.7415522851525692,0.8796063135528576,0.5193003036940278,0.15254423315022483,0.42749169569142814,0.6147054197107555,0.18597160554432357,0.11305031213150946,0.11795323558852967,0.2570544565771746
baseline32,0.3,fixed horizon 37,10,0.65615258896796,0.09360316825487681,0.6008940228790147,0.7181478192319664,0.3361468596404392,0.2610130981961591,0.1833556278376095,0.5080435325490705,0.49756411887639074,0.2099183856126503,0.36734642676767676,0.6270920671727416,0.5807086296179758,0.062024309498268995,0.5454387708970423,0.6222230965105578,0.48041328303212927,0.14273556662157513,0.3935251667814187,0.5712295824551584,0.720626216867799,0.15746003494040176,0.6197464279679366,0.8139435539817892,0.5195867169678707,0.1427355666215751,0.4281065569282122,0.6062075876888218,0.2793737831322009,0.15746003494040173,0.18569646015437338,0.38199166922708244
late24_28_32,0.01,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6481991480889558,0.7635082071190604,0.03608083207642031,0.056290967842168166,0.008267156862745099,0.07559999999999999,0.09018963878132233,0.08013602907143429,0.04491049168152108,0.14397946057942507,0.527054403352451,0.022938579901490952,0.5150478558797523,0.5432438382129335,0.5712653400570935,0.2276381926293035,0.4140348503785931,0.7083698942483553,0.9573349040041454,0.045994974521364994,0.9265069079241266,0.9832166747522896,0.42873465994290644,0.22763819262930354,0.291732867233962,0.5858893018322032,0.04266509599585451,0.04599497452136497,0.0170401147806259,0.0736997001889429
late24_28_32,0.025,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6489890174455945,0.7634425830770536,0.058134087481146304,0.08561060886697519,0.011916993464052287,0.11848504901960773,0.12961127911979836,0.11715009244987713,0.06518457739156266,0.21117115167906242,0.535738595819326,0.02739388115251101,0.5197722197192316,0.5536673540552582,0.5678805654296611,0.20093747180340554,0.4274574415703632,0.6870742772166782,0.9410317876994885,0.05875431936022513,0.9018277508291916,0.9741011237728605,0.4321194345703388,0.20093747180340554,0.31036301945418576,0.5689339745303212,0.05896821230051151,0.05875431936022513,0.026470801452784413,0.09893057415930248
late24_28_32,0.05,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6473267167144968,0.7627031714546477,0.10053038317891258,0.1429815356738201,0.024818376068376065,0.1980676847662142,0.20202350687401394,0.1624432795688277,0.1118491339869281,0.3107129462474644,0.5507465618475507,0.0324684121032192,0.5301165637205368,0.5702557883986927,0.5594942494774872,0.12387693395201625,0.4791479056777679,0.6395779005356119,0.9055194878616213,0.08368561192964312,0.8485656188181193,0.9516844689375742,0.4405057505225128,0.1238769339520163,0.3599265073764052,0.5218301837143484,0.09448051213837869,0.0836856119296431,0.04785424699759328,0.1512149224536415
late24_28_32,0.075,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6481452955240987,0.7628671826555927,0.14089207093719286,0.18300637992565935,0.04413577496351887,0.2651526064653502,0.26660993300141367,0.189564235077391,0.15661111111111112,0.39310152795705516,0.5628589310321105,0.04348406982219526,0.5358083257459839,0.5890807653041121,0.5392953489090356,0.12054167435376104,0.4580025686392359,0.6144854789231868,0.8697100748566383,0.09892106409343716,0.8048430778143373,0.9265184651899847,0.4607046510909643,0.12054167435376101,0.38518178519107893,0.5421044594772222,0.13028992514336168,0.09892106409343716,0.07417138308335285,0.19505808717061016
late24_28_32,0.1,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6484827189558923,0.7626276238783862,0.17630724573131315,0.2097179257244835,0.06287665717412667,0.31493256302521005,0.31512567049808426,0.20826002618112863,0.19218888888888888,0.4508037750732477,0.5694092123833856,0.04722067568954545,0.5398862226327312,0.5983678809886023,0.5085316718476749,0.10578796952173214,0.4368819645607551,0.5742779611346396,0.8377650595769115,0.11452931704094664,0.7625880567614581,0.9046060952910407,0.491468328152325,0.10578796952173217,0.42537568949325516,0.5627947454779982,0.16223494042308845,0.11452931704094661,0.09602702285520466,0.23546392520077072
late24_28_32,0.15,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.649067962173598,0.7643330072381451,0.23929584968275788,0.2723782463992374,0.0887305377643837,0.42696417366946704,0.4054791891190471,0.25312609313889123,0.25645187611408204,0.5683478127539763,0.5830916697181446,0.05444402182355495,0.5495479221108546,0.6165494196734803,0.4757906682949275,0.17433725848801407,0.35411255987210716,0.5650853261816062,0.7944262820179512,0.14044614531718302,0.7015477623860027,0.8741340236051418,0.5242093317050724,0.17433725848801407,0.4354972420273706,0.6469615354348947,0.20557371798204876,0.14044614531718302,0.12594775249292836,0.2975924962539775
late24_28_32,0.2,by earliest stop,10,0.7034165790949304,0.09321476114475101,0.6491140275031033,0.7639336598117661,0.30369587262331166,0.31001052927993095,0.1292212515279436,0.5051416675465454,0.4752492415705397,0.27424209389735593,0.3077404431570608,0.6419544581207614,0.5857766844736141,0.06698603001495569,0.545228684100485,0.6283714601013191,0.44795184071458066,0.15444201690292717,0.3429197312181994,0.5318078692109888,0.7389476187234871,0.17166989792208528,0.6295308038936334,0.8397434422318206,0.5520481592854194,0.1544420169029272,0.4661566020276986,0.6562531916554385,0.2610523812765128,0.17166989792208526,0.16008966084531767,0.3728139289175446
